@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 17\nSize of the tree: 33\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,5,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.956522,0.94479,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.956522,0.949609,0.965078,0.968254,0.001,0,0,0,0,0,1987,63369,8433,96.825397,50,?,?,?,?,?,?,?
R_data_frame,5,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.801887,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.956522,22,0.125,5,0.875,35,0.043478,1,0.814815,0.956522,0.88,0.808974,0.915761,0.795261,0.904762,0.07324,0.92676,0.095238,0.914756,0.904762,0.906065,0.808974,0.915761,0.880847,0.900526,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,5,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,55,8,0,87.301587,12.698413,0,0.726087,0.126984,0.356348,27.383745,74.015239,59.64963,8592,-8532.35037,0.94682,136.380952,-135.434133,42.783431,0.679102,71.724553,0.826087,19,0.1,4,0.9,36,0.173913,4,0.826087,0.826087,0.826087,0.726087,0.863043,0.745912,0.873016,0.146929,0.853071,0.126984,0.873016,0.873016,0.873016,0.726087,0.863043,0.826915,0.863043,0.873016,0.001,0,0,0,0,0,1987,63369,8433,87.301587,50,?,?,?,?,?,?,?
R_data_frame,5,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.801887,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.956522,22,0.125,5,0.875,35,0.043478,1,0.814815,0.956522,0.88,0.808974,0.915761,0.795261,0.904762,0.07324,0.92676,0.095238,0.914756,0.904762,0.906065,0.808974,0.915761,0.880847,0.900526,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,5,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.894354,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,0.869565,20,0,0,1,40,0.130435,3,1,0.869565,0.930233,0.899388,0.934783,0.917184,0.952381,0.082816,0.917184,0.047619,0.955703,0.952381,0.95158,0.899388,0.934783,0.925469,0.947044,0.952381,0.001,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,6,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.836364,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,1,23,0.125,5,0.875,35,0,0,0.821429,1,0.901961,0.847791,0.9375,0.821429,0.920635,0.045635,0.954365,0.079365,0.934807,0.920635,0.92188,0.847791,0.9375,0.905833,0.917647,0.920635,0.001,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,6,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.931522,0.865394,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.931522,0.90911,0.931522,0.936508,0,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,6,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.801887,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.956522,22,0.125,5,0.875,35,0.043478,1,0.814815,0.956522,0.88,0.808974,0.915761,0.795261,0.904762,0.07324,0.92676,0.095238,0.914756,0.904762,0.906065,0.808974,0.915761,0.880847,0.900526,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,6,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.786682,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.782609,18,0.025,1,0.975,39,0.217391,5,0.947368,0.782609,0.857143,0.794759,0.878804,0.820784,0.904762,0.147153,0.852847,0.095238,0.908635,0.904762,0.902494,0.794759,0.878804,0.858431,0.892857,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,6,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,6,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,54,9,0,85.714286,14.285714,0,0.700159,0.142857,0.377964,30.806714,78.505016,59.64963,9666,-9606.35037,0.94682,153.428571,-152.481752,40.675156,0.645637,68.190122,0.869565,20,0.15,6,0.85,34,0.130435,3,0.769231,0.869565,0.816327,0.703682,0.859783,0.716515,0.857143,0.137578,0.862422,0.142857,0.864271,0.857143,0.858733,0.703682,0.859783,0.817978,0.849722,0.857143,0,0,0,0,0,0,1987,63369,8433,85.714286,50,?,?,?,?,?,?,?
R_data_frame,6,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.801887,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.956522,22,0.125,5,0.875,35,0.043478,1,0.814815,0.956522,0.88,0.808974,0.915761,0.795261,0.904762,0.07324,0.92676,0.095238,0.914756,0.904762,0.906065,0.808974,0.915761,0.880847,0.900526,0.904762,0,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,6,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0.001,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,6,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.922283,0.875776,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.922283,0.904636,0.930155,0.936508,0.001,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,6,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.922283,0.875776,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.922283,0.904636,0.930155,0.936508,0.001,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,7,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.830372,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.913043,21,0.075,3,0.925,37,0.086957,2,0.875,0.913043,0.893617,0.83085,0.919022,0.830659,0.920635,0.082591,0.917409,0.079365,0.921805,0.920635,0.920977,0.83085,0.919022,0.890674,0.915163,0.920635,0.001,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,7,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.827208,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.869565,20,0.05,2,0.95,38,0.130435,3,0.909091,0.869565,0.888889,0.827702,0.909783,0.838133,0.920635,0.10107,0.89893,0.079365,0.920353,0.920635,0.920243,0.827702,0.909783,0.885181,0.91358,0.920635,0.001,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,7,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.786682,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.782609,18,0.025,1,0.975,39,0.217391,5,0.947368,0.782609,0.857143,0.794759,0.878804,0.820784,0.904762,0.147153,0.852847,0.095238,0.908635,0.904762,0.902494,0.794759,0.878804,0.858431,0.892857,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,7,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.786682,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.782609,18,0.025,1,0.975,39,0.217391,5,0.947368,0.782609,0.857143,0.794759,0.878804,0.820784,0.904762,0.147153,0.852847,0.095238,0.908635,0.904762,0.902494,0.794759,0.878804,0.858431,0.892857,0.904762,0.001,0,0,0,0,0,1987,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,7,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,55,8,0,87.301587,12.698413,0,0.740474,0.126984,0.356348,27.383745,74.015239,59.64963,8592,-8532.35037,0.94682,136.380952,-135.434133,42.783431,0.679102,71.724553,0.956522,22,0.175,7,0.825,33,0.043478,1,0.758621,0.956522,0.846154,0.754912,0.890761,0.74151,0.873016,0.091494,0.908506,0.126984,0.893203,0.873016,0.875194,0.754912,0.890761,0.84966,0.869023,0.873016,0.001,0,0,0,0,0,1987,63369,8433,87.301587,50,?,?,?,?,?,?,?
R_data_frame,7,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.836364,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,1,23,0.125,5,0.875,35,0,0,0.821429,1,0.901961,0.847791,0.9375,0.821429,0.920635,0.045635,0.954365,0.079365,0.934807,0.920635,0.92188,0.847791,0.9375,0.905833,0.917647,0.920635,0,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,7,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,55,8,0,87.301587,12.698413,0,0.710012,0.126984,0.356348,27.383745,74.015239,59.64963,8592,-8532.35037,0.94682,136.380952,-135.434133,42.783431,0.679102,71.724553,0.695652,16,0.025,1,0.975,39,0.304348,7,0.941176,0.695652,0.8,0.727424,0.835326,0.765843,0.873016,0.202364,0.797636,0.126984,0.881906,0.873016,0.867922,0.727424,0.835326,0.814516,0.853488,0.873016,0.001,0,0,0,0,0,1987,63369,8433,87.301587,50,?,?,?,?,?,?,?
R_data_frame,7,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.928261,0.825238,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.928261,0.897574,0.916512,0.920635,0.001,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,7,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.95,0.851852,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.95,0.922735,0.933684,0.936508,0,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,7,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.940761,0.857612,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.940761,0.915177,0.932692,0.936508,0.001,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,8,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0.001,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,8,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0,0,0,0,0,0,1987,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,8,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.944022,0.903288,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.944022,0.9287,0.948148,0.952381,0,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,8,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,55,8,0,87.301587,12.698413,0,0.735849,0.126984,0.356348,27.383745,74.015239,59.64963,8592,-8532.35037,0.94682,136.380952,-135.434133,42.783431,0.679102,71.724553,0.913043,21,0.15,6,0.85,34,0.086957,2,0.777778,0.913043,0.84,0.742352,0.881522,0.741891,0.873016,0.109972,0.890028,0.126984,0.883598,0.873016,0.874754,0.742352,0.881522,0.841018,0.867368,0.873016,0.001,0,0,0,0,0,1987,63369,8433,87.301587,50,?,?,?,?,?,?,?
R_data_frame,8,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.940761,0.857612,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.940761,0.915177,0.932692,0.936508,0.001,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,8,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.940761,0.857612,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.940761,0.915177,0.932692,0.936508,0.001,0,0,0,0,0,1987,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,8,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,56,7,0,88.888889,11.111111,0,0.76252,0.111111,0.333333,23.960777,69.234916,59.64963,7518,-7458.35037,0.94682,119.333333,-118.386514,44.891706,0.712567,75.258984,0.869565,20,0.1,4,0.9,36,0.130435,3,0.833333,0.869565,0.851064,0.762959,0.884783,0.772257,0.888889,0.119324,0.880676,0.111111,0.890313,0.888889,0.889368,0.762959,0.884783,0.84972,0.881228,0.888889,0,0,0,0,0,0,1987,63369,8433,88.888889,50,?,?,?,?,?,?,?
R_data_frame,8,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0.001,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,8,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,54,9,0,85.714286,14.285714,0,0.700159,0.142857,0.377964,30.806714,78.505016,59.64963,9666,-9606.35037,0.94682,153.428571,-152.481752,40.675156,0.645637,68.190122,0.869565,20,0.15,6,0.85,34,0.130435,3,0.769231,0.869565,0.816327,0.703682,0.859783,0.716515,0.857143,0.137578,0.862422,0.142857,0.864271,0.857143,0.858733,0.703682,0.859783,0.817978,0.849722,0.857143,0.001,0,0,0,0,0,1987,63369,8433,85.714286,50,?,?,?,?,?,?,?
R_data_frame,8,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.928261,0.825238,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.928261,0.897574,0.916512,0.920635,0,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,9,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0.001,0,0,0,0,0,1987,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,9,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.rules.OneR -- -B 6',-110658209263002404,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.928261,0.825238,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.928261,0.897574,0.916512,0.920635,0.001,0,0,0,0,0,1987,63369,8433,92.063492,50,?,?,?,?,?,?,?
