@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -F -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048086,0.178097,10.369643,36.991546,59.64963,14.193492,45.456138,0.94682,0.225294,0.721526,53.390606,0.84747,89.507019,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984783,0.950228,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984783,0.975063,0.966346,0.968254,0,0.001,0,0,0,0,65218,63409,8473,98.412698,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.02963,0.116923,6.389703,24.285389,59.64963,3.63328,56.01635,0.94682,0.057671,0.889148,55.908075,0.88743,93.727446,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.996377,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.997921,0.983033,0.984127,0,0.002,0,0.015625,0,15.625,65226,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.048114,0.199065,10.375609,41.346843,59.64963,22.347025,37.302605,0.94682,0.354715,0.592105,53.388091,0.84743,89.502802,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.973913,0.917429,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.973913,0.95859,0.966346,0.968254,0,0.002,0,0,0,0,65218,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.04814,0.199066,10.381284,41.346864,59.64963,22.349419,37.300212,0.94682,0.354753,0.592067,53.277422,0.845673,89.317271,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.97337,0.915273,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.97337,0.957071,0.949907,0.952381,0,0.001,0,0,0,0,65314,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.016377,0.089089,3.531602,18.504242,59.64963,2.045803,57.603827,0.94682,0.032473,0.914346,57.603827,0.914346,96.5703,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65202,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.042826,0.175592,9.235349,36.471266,59.64963,13.780713,45.868917,0.94682,0.218741,0.728078,53.864612,0.854994,90.301669,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.984783,0.951397,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.984783,0.975687,0.949098,0.952381,0,0.002,0,0,0,0,65202,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.037537,0.159837,8.09477,33.198807,59.64963,12.781592,46.868038,0.94682,0.202882,0.743937,54.910781,0.8716,92.055526,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.98587,0.952993,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.98587,0.977044,0.983033,0.984127,0,0.001,0,0,0,0,65202,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.079826,0.251811,17.214238,52.302284,59.64963,34.494962,25.154669,0.94682,0.547539,0.39928,49.174622,0.78055,82.439106,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.959239,0.878597,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.959239,0.938094,0.933684,0.936508,0,0.002,0,0.015625,0,15.625,65202,63409,8473,95.238095,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024314,0.140761,5.243152,29.236778,59.64963,11.196849,48.452781,0.94682,0.177728,0.769092,56.495524,0.896754,94.712278,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.956601,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978361,0.983033,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.055991,0.188909,12.074266,39.237333,59.64963,15.190599,44.459032,0.94682,0.241121,0.705699,52.3935,0.831643,87.835413,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.994022,0.983443,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.994022,0.990208,0.965761,0.968254,0,0.002,0,0,0,0,65202,63409,8473,98.412698,53.968254,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.000503,0.000606,0.108517,0.12592,59.64963,0.045754,59.603876,0.94682,0.000726,0.946093,59.603876,0.946093,99.923295,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65202,63409,8473,100,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.03748,0.159836,8.08253,33.198775,59.64963,12.776431,46.8732,0.94682,0.2028,0.744019,54.915942,0.871682,92.064179,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.996739,0.991004,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.996739,0.994393,0.982716,0.984127,0,0.001,0,0,0,0,65202,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032253,0.154214,6.955236,32.031004,59.64963,12.197102,47.452528,0.94682,0.193605,0.753215,55.495271,0.880877,93.035397,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.956851,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978615,0.983033,0.984127,0,0.002,0,0.015625,0,15.625,65202,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.053389,0.203452,11.513158,42.25799,59.64963,22.930679,36.718952,0.94682,0.363979,0.582841,52.804437,0.838166,88.524332,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.972826,0.913648,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.972826,0.956885,0.966346,0.968254,0,0.002,0,0,0,0,65202,63409,8473,96.825397,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016403,0.089089,3.537203,18.504277,59.64963,2.048165,57.601465,0.94682,0.032511,0.914309,57.49319,0.91259,96.384822,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.999457,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.999457,0.998951,0.983033,0.984127,0,0.002,0,0,0,0,65250,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.024298,0.109111,5.239886,22.662801,59.64963,3.044455,56.605176,0.94682,0.048325,0.898495,56.605176,0.898495,94.896105,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65202,63409,8473,100,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.053379,0.182987,11.511011,38.007244,59.64963,14.778756,44.870875,0.94682,0.234583,0.712236,52.697068,0.836461,88.344332,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.991848,0.980525,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.991848,0.987826,0.949098,0.952381,0,0.001,0,0,0,0,65314,63409,8473,98.412698,53.968254,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.034904,0.13768,7.526967,28.596723,59.64963,4.631004,55.018626,0.94682,0.073508,0.873312,55.079853,0.874283,92.338968,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0,0,0,65266,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.063938,0.199136,13.78806,41.361391,59.64963,16.191573,43.458057,0.94682,0.257009,0.68981,51.5008,0.817473,86.338841,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.984239,0.948068,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.984239,0.975246,0.983033,0.984127,0,0.002,0,0,0,0,65370,63409,8473,98.412698,54.761905,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.063954,0.251755,13.791442,52.290769,59.64963,40.646052,19.003578,0.94682,0.645175,0.301644,51.174549,0.812294,85.791896,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.959783,0.881586,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.959783,0.937034,0.932692,0.936508,0,0.002,0,0,0,0,65274,63409,8473,93.650794,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.005807,0.042025,1.252213,8.728844,59.64963,0.631999,59.017632,0.94682,0.010032,0.936788,59.017632,0.936788,98.940481,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65242,63409,8473,100,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.040172,0.188835,8.663071,39.222007,59.64963,21.346581,38.30305,0.94682,0.338835,0.607985,54.28026,0.861591,90.998485,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.977174,0.926957,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.977174,0.962404,0.949907,0.952381,0,0.002,0,0,0,0,65282,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016399,0.125879,3.536458,26.145633,59.64963,10.198869,49.450762,0.94682,0.161887,0.784933,57.493505,0.912595,96.385349,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.001,0.001,0,0,0,0,65210,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.027,0.107091,5.822513,22.24323,59.64963,3.219777,56.429853,0.94682,0.051108,0.895712,56.429853,0.895712,94.602184,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65346,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,58,5,0,92.063492,7.936508,0,0.827208,0.064225,0.237167,13.850027,49.26076,59.64963,40.556731,19.0929,0.94682,0.643758,0.303062,51.192019,0.812572,85.821184,0.869565,20,0.05,2,0.95,38,0.130435,3,0.909091,0.869565,0.888889,0.827702,0.977174,0.952805,0.920635,0.10107,0.89893,0.079365,0.920353,0.920635,0.920243,0.827702,0.977174,0.976131,0.91358,0.920635,0,0.002,0,0.015625,0,15.625,65226,63409,8473,95.238095,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.038154,0.136343,8.227784,28.319033,59.64963,4.773316,54.876315,0.94682,0.075767,0.871053,54.597047,0.86662,91.529565,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.997826,0.996522,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.997826,0.997946,0.965761,0.968254,0,0.001,0,0,0,0,65202,63409,8473,100,53.968254,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024827,0.113704,5.353909,23.61681,59.64963,3.191832,56.457798,0.94682,0.050664,0.896156,56.457798,0.896156,94.649033,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0.002,0,0,0,0,65210,63409,8473,100,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.044972,0.19347,9.697979,40.184569,59.64963,27.691988,31.957643,0.94682,0.439555,0.507264,53.851016,0.854778,90.278877,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.958696,0.877701,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.958696,0.945048,0.966346,0.968254,0,0.001,0,0,0,0,65258,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.045203,0.193893,9.747796,40.272582,59.64963,28.260445,31.389185,0.94682,0.448578,0.498241,53.81885,0.854267,90.224951,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.977174,0.924741,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.977174,0.966837,0.965761,0.968254,0,0.002,0,0,0,0,65354,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.025148,0.115054,5.423014,23.897312,59.64963,3.248887,56.400743,0.94682,0.05157,0.89525,56.400743,0.89525,94.553382,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0.001,0.001,0,0,0,0,65234,63409,8473,100,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015934,0.125973,3.436109,26.165198,59.64963,13.026788,46.622843,0.94682,0.206774,0.740045,57.535817,0.913267,96.456284,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.983152,0.954177,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.983152,0.978736,0.983033,0.984127,0,0.001,0,0.015625,0,15.625,65242,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.022536,0.104114,4.85977,21.625051,59.64963,2.805431,56.844199,0.94682,0.044531,0.902289,56.831051,0.90208,95.274775,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0,0.002,0,0,0,0,65202,63409,8473,100,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.033364,0.149305,7.194919,31.011379,59.64963,14.777169,44.872461,0.94682,0.234558,0.712261,55.541836,0.881616,93.113463,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.983696,0.958827,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.983696,0.980639,0.983033,0.984127,0,0.002,0,0,0,0,65234,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.04503,0.148312,9.710638,30.805175,59.64963,5.649019,54.000611,0.94682,0.089667,0.857153,54.000611,0.857153,90.529666,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,1,1,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,1,1,0.965078,0.968254,0,0.002,0,0,0,0,65250,63409,8473,100,54.761905,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,57,6,0,90.47619,9.52381,0,0.798292,0.095283,0.308571,20.547412,64.091663,59.64963,78.605061,-18.95543,0.94682,1.247699,-0.30088,46.995933,0.745967,78.786629,0.913043,21,0.1,4,0.9,36,0.086957,2,0.84,0.913043,0.875,0.800103,0.940217,0.864931,0.904762,0.091718,0.908282,0.095238,0.90817,0.904762,0.905525,0.800103,0.940217,0.933979,0.899038,0.904762,0,0.002,0,0,0,0,65202,63409,8473,90.47619,50,?
