@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031749,0.178174,6.846555,37.007563,59.64963,105.436745,-45.787114,0.94682,1.673599,-0.72678,55.43282,0.879886,92.930701,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.9875,0.958333,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.994746,0.984401,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.04804,0.218231,10.359648,45.327587,59.64963,155.268384,-95.618754,0.94682,2.464578,-1.517758,53.286299,0.845814,89.332152,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.985326,0.953129,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.991192,0.981049,0.949907,0.952381,0,0,0,0,0,0,3688,63409,8473,95.238095,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031772,0.178174,6.851458,37.007643,59.64963,329.301864,-269.652233,0.94682,5.227014,-4.280194,55.430751,0.879853,92.927233,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.985326,0.953129,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.989812,0.980421,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.036011,0.176654,7.765695,36.691898,59.64963,238.719312,-179.069681,0.94682,3.789195,-2.842376,55.0044,0.873086,92.212473,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.982609,0.945682,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.984679,0.975942,0.965761,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.063561,0.251957,13.706691,52.332637,59.64963,720.468145,-660.818515,0.94682,11.436002,-10.489183,51.210277,0.812862,85.851793,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.959239,0.875635,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.971316,0.947671,0.933684,0.936508,0.001,0,0,0,0,0,3688,63409,8473,93.650794,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047625,0.218218,10.270233,45.324893,59.64963,349.010826,-289.361195,0.94682,5.539854,-4.593035,53.324246,0.846417,89.395769,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.969565,0.906934,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.976467,0.959899,0.949907,0.952381,0,0,0,0,0,0,3688,63409,8473,95.238095,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,63,0,0,100,0,0,1,0.005313,0.042136,1.14577,8.751859,59.64963,0.587781,59.06185,0.94682,0.00933,0.93749,59.06185,0.93749,99.014611,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3688,63409,8473,100,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.041497,0.192285,8.948614,39.938598,59.64963,252.165391,-192.51576,0.94682,4.002625,-3.055806,54.144937,0.859443,90.771622,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.985326,0.953129,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.987742,0.979576,0.949098,0.952381,0,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.047095,0.21581,10.155925,44.824717,59.64963,53.593503,6.056128,0.94682,0.850691,0.096129,53.373232,0.847194,89.477892,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.996739,0.994631,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.996739,0.996887,0.949098,0.952381,0.001,0,0.015625,0,15.625,0,3688,63409,8473,95.238095,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.031985,0.178127,6.897558,36.997843,59.64963,29.158106,30.491525,0.94682,0.462827,0.483992,55.411183,0.879543,92.894428,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.993478,0.989936,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.993478,0.993971,0.965078,0.968254,0.001,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.014187,0.112604,3.059333,23.388306,59.64963,3.234653,56.414978,0.94682,0.051344,0.895476,57.703387,0.915927,96.737207,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0,0,0,0,0,0,3688,63409,8473,100,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.040732,0.190636,8.783665,39.596056,59.64963,226.087336,-166.437705,0.94682,3.588688,-2.641868,54.27827,0.86156,90.995148,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.985326,0.953129,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.987742,0.979576,0.949098,0.952381,0,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.061759,0.245385,13.318155,50.967683,59.64963,282.08126,-222.431629,0.94682,4.47748,-3.530661,51.383331,0.815608,86.14191,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.980978,0.944205,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.983394,0.974915,0.931522,0.936508,0,0,0,0,0,0,3688,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.068574,0.254629,14.787878,52.887739,59.64963,252.094803,-192.445173,0.94682,4.001505,-3.054685,50.675739,0.804377,84.955663,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.980978,0.946839,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.984084,0.975961,0.932692,0.936508,0.001,0,0,0,0,0,3688,63409,8473,93.650794,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,63,0,0,100,0,0,1,0.000343,0.001983,0.073883,0.411892,59.64963,0.03132,59.61831,0.94682,0.000497,0.946322,59.61831,0.946322,99.947493,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,3688,63409,8473,100,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.031195,0.174952,6.72715,36.338276,59.64963,22.038126,37.611505,0.94682,0.349812,0.597008,55.48413,0.8807,93.01672,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.998913,0.998188,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.998913,0.998951,0.965761,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.037399,0.180462,8.065024,37.482744,59.64963,92.188614,-32.538983,0.94682,1.463311,-0.516492,54.804368,0.869911,91.87713,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.982065,0.943521,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.986551,0.975931,0.965761,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.063613,0.251978,13.717981,52.337057,59.64963,498.88354,-439.233909,0.94682,7.918786,-6.971967,51.205485,0.812785,85.843759,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.959783,0.878776,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.974275,0.9502,0.933684,0.936508,0,0,0,0,0,0,3688,63409,8473,93.650794,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.062197,0.246998,13.412644,51.302654,59.64963,350.118483,-290.468852,0.94682,5.557436,-4.610617,51.339297,0.814909,86.068089,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.968478,0.90528,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.97676,0.959607,0.933684,0.936508,0.001,0,0,0,0,0,3688,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,63,0,0,100,0,0,1,0.000002,0.000013,0.00044,0.002654,59.64963,0.000185,59.649445,0.94682,0.000003,0.946817,59.649445,0.946817,99.999689,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,3688,63409,8473,100,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422974,26.168339,59.64963,35.321573,24.328057,0.94682,0.56066,0.38616,57.541353,0.913355,96.465565,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0,0,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.064381,0.251986,13.883469,52.338721,59.64963,276.445485,-216.795855,0.94682,4.388024,-3.441204,51.133327,0.81164,85.72279,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.978804,0.940956,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.977769,0.97182,0.932692,0.936508,0,0,0,0,0,0,3688,63409,8473,93.650794,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.894354,0.053428,0.220714,11.521645,45.843275,59.64963,29.693092,29.956538,0.94682,0.471319,0.475501,52.631633,0.835423,88.234633,0.869565,20,0,0,1,40,0.130435,3,1,0.869565,0.930233,0.899388,0.996739,0.994983,0.952381,0.082816,0.917184,0.047619,0.955703,0.952381,0.95158,0.899388,0.996739,0.996978,0.947044,0.952381,0,0,0,0,0,0,3688,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015875,0.125988,3.423475,26.168339,59.64963,294.399921,-234.750291,0.94682,4.673015,-3.726195,57.541142,0.913351,96.465211,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.984783,0.948888,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.988923,0.978694,0.983033,0.984127,0.001,0,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031843,0.178176,6.86694,37.007965,59.64963,297.350088,-237.700458,0.94682,4.719843,-3.773023,55.424201,0.879749,92.916252,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.971739,0.910066,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.981401,0.963045,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.037667,0.183332,8.122878,38.078992,59.64963,64.403977,-4.754346,0.94682,1.022285,-0.075466,54.784085,0.869589,91.843126,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.998913,0.998188,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.998913,0.998951,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422996,26.168339,59.64963,70.816136,-11.166505,0.94682,1.124066,-0.177246,57.541344,0.913355,96.465549,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954796,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.992969,0.98239,0.983033,0.984127,0,0,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.063492,0.251976,13.691878,52.336677,59.64963,582.939159,-523.289529,0.94682,9.253003,-8.306183,51.216529,0.812961,85.862273,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.957065,0.872739,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.965002,0.944147,0.933684,0.936508,0,0,0,0,0,0,3688,63409,8473,93.650794,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031825,0.178155,6.863071,37.003594,59.64963,51.760588,7.889043,0.94682,0.821597,0.125223,55.42584,0.879775,92.918999,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,1,1,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,1,1,0.966346,0.968254,0.001,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024674,0.140267,5.320813,29.134167,59.64963,16.637049,43.012581,0.94682,0.26408,0.682739,56.480786,0.89652,94.68757,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0,0.001,0,0,0,0,3688,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016276,0.126014,3.509778,26.173625,59.64963,27.661505,31.988126,0.94682,0.439072,0.507748,57.504472,0.912769,96.403736,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.034367,0.179351,7.411059,37.252095,59.64963,257.40901,-197.75938,0.94682,4.085857,-3.139038,55.173405,0.875768,92.495803,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.98587,0.954934,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.98794,0.980235,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,63,0,0,100,0,0,1,0,0,0.000002,0.000007,59.64963,0.000001,59.649629,0.94682,0,0.94682,59.649629,0.94682,99.999998,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3688,63409,8473,100,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.031824,0.17811,6.862709,36.994256,59.64963,223.694023,-164.044393,0.94682,3.550699,-2.603879,55.425989,0.879778,92.919249,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.98587,0.954934,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.98863,0.980505,0.965761,0.968254,0.001,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.052459,0.214819,11.312605,44.619006,59.64963,316.395787,-256.746156,0.94682,5.022155,-4.075336,52.663469,0.835928,88.288005,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.980435,0.939249,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.979745,0.972152,0.949098,0.952381,0,0,0,0,0,0,3688,63409,8473,96.825397,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.031882,0.178176,6.875264,37.007913,59.64963,59.386456,0.263174,0.94682,0.942642,0.004177,55.420691,0.879694,92.910367,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994983,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.996978,0.965761,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015876,0.125988,3.42364,26.168339,59.64963,27.792352,31.857278,0.94682,0.441148,0.505671,57.541073,0.91335,96.465095,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.06202,0.245992,13.37445,51.0938,59.64963,133.00165,-73.35202,0.94682,2.111137,-1.164318,51.353824,0.81514,86.092442,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.982065,0.945743,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.986551,0.976694,0.931522,0.936508,0,0,0,0,0,0,3688,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,63,0,0,100,0,0,1,0.00068,0.005141,0.146556,1.067718,59.64963,0.063004,59.586626,0.94682,0.001,0.945819,59.586626,0.945819,99.894376,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,3688,63409,8473,100,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.067693,0.25307,14.597823,52.563765,59.64963,373.141769,-313.492139,0.94682,5.922885,-4.976066,50.807134,0.806462,85.17594,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.970652,0.910541,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.975483,0.960818,0.933684,0.936508,0,0,0,0,0,0,3688,63409,8473,93.650794,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.070682,0.258345,15.242414,53.659492,59.64963,756.127722,-696.478091,0.94682,12.002027,-11.055208,50.251567,0.797644,84.244558,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.9625,0.884615,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.980098,0.954544,0.933684,0.936508,0,0,0,0,0,0,3688,63409,8473,93.650794,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031745,0.17817,6.845775,37.006667,59.64963,227.070297,-167.420667,0.94682,3.60429,-2.657471,55.433149,0.879891,92.931253,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986957,0.956601,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986957,0.980493,0.966346,0.968254,0,0,0,0,0,0,3688,63409,8473,96.825397,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.033809,0.176297,7.290785,36.617754,59.64963,22.599978,37.049652,0.94682,0.35873,0.58809,55.224465,0.876579,92.581403,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.997826,0.996522,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.997826,0.997946,0.965761,0.968254,0.001,0,0,0,0,0,3688,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016064,0.125995,3.464097,26.169827,59.64963,73.159257,-13.509627,0.94682,1.161258,-0.214439,57.523938,0.913078,96.436369,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.992676,0.983345,0.983033,0.984127,0,0.001,0,0,0,0,3688,63409,8473,98.412698,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,58,5,0,92.063492,7.936508,0,0.836364,0.079816,0.281736,17.212157,58.517867,59.64963,690.432772,-630.783141,0.94682,10.95925,-10.012431,49.066778,0.778838,82.25831,1,23,0.125,5,0.875,35,0,0,0.821429,1,0.901961,0.847791,0.943478,0.838098,0.920635,0.045635,0.954365,0.079365,0.934807,0.920635,0.92188,0.847791,0.969013,0.935162,0.917647,0.920635,0,0,0,0,0,0,3688,63409,8473,92.063492,50,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20220117.2151,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016035,0.12599,3.45797,26.168806,59.64963,293.898577,-234.248947,0.94682,4.665057,-3.718237,57.526577,0.91312,96.440794,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.985326,0.950947,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.987742,0.978917,0.983033,0.984127,0,0,0,0,0,0,3688,63409,8473,98.412698,50,?
